"ref_area","source","indicator","sex","classif1","time","obs_value"
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2002",1317.818
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2002",3240.213
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2002",3873.637
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2002",1116.542
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2002",2757.095
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2002",684.394
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2002",201.276
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2002",483.118
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2001",4327.894
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2001",1251.696
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2001",3076.198
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2001",3675.718
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2001",1060.1
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2001",2615.618
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2001",652.176
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2001",191.596
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2001",460.58
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2000",4314.25
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2000",1250.62
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2000",3063.63
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2000",3659.39
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2000",1057.739
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2000",2601.651
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2000",654.861
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2000",192.881
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2000",461.979
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1999",4285.205
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1999",1248.244
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1999",3036.96
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1999",3627.937
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1999",1053.371
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1999",2574.566
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1999",657.268
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1999",194.873
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1999",462.394
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1998",4154.756
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1998",1217.705
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1998",2937.051
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1998",3509.732
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1998",1024.716
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1998",2485.016
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1998",645.024
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1998",192.99
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1998",452.034
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1997",4029.047
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1997",1188.128
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1997",2840.919
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1997",3395.587
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1997",996.734
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1997",2398.853
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1997",633.46
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1997",191.394
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1997",442.066
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1996",3905.233
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1996",1158.24
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1996",2746.993
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1996",3283.481
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1996",968.512
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1996",2314.969
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1996",621.752
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1996",189.728
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1996",432.024
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1995",3777.794
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1995",1125.397
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1995",2652.397
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1995",3169.496
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1995",938.108
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1995",2231.387
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1995",608.298
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1995",187.289
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1995",421.009
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1994",3620.738
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1994",1082.305
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1994",2538.433
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1994",3031.974
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1994",899.508
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1994",2132.466
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1994",588.764
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1994",182.797
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1994",405.967
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1993",3349.015
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1993",1003.866
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1993",2345.149
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1993",2799.669
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1993",831.944
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1993",1967.725
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1993",549.347
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1993",171.922
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1993",377.425
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1992",2990.392
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1992",897.178
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1992",2093.214
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1992",2496.902
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1992",741.822
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1992",1755.08
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1992",493.49
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1992",155.356
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1992",338.134
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1991",2769.369
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1991",829.573
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1991",1939.796
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1991",2310.995
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1991",684.736
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1991",1626.26
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1991",458.374
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1991",144.837
"AFG","XA:2198","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1991",313.536
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2027",14948.572
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2027",3179.523
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2027",11769.049
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2027",7581.692
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2027",1609.627
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2027",5972.065
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2027",7366.879
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2027",1569.896
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2027",5796.984
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2026",14472.455
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2026",3072.296
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2026",11400.159
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2026",7338.239
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2026",1555.988
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2026",5782.251
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2026",7134.216
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2026",1516.308
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2026",5617.908
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2025",14018.748
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2025",2972.711
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2025",11046.037
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2025",7108.365
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2025",1507.215
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2025",5601.15
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2025",6910.383
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2025",1465.496
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2025",5444.887
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2024",13573.89
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2024",2875.268
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2024",10698.622
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2024",6887.577
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2024",1459.901
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2024",5427.676
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2024",6686.312
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2024",1415.367
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2024",5270.945
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2023",13111.829
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2023",2759.418
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2023",10352.411
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2023",6656.28
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2023",1402.709
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2023",5253.571
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2023",6455.548
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2023",1356.709
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2023",5098.84
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2022",12720.693
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2022",2605.789
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2022",10114.904
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2022",6338.956
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2022",1310.224
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2022",5028.732
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2022",6381.737
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2022",1295.565
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2022",5086.172
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2021",12233.619
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2021",2449.59
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2021",9784.029
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2021",6108.882
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2021",1200.164
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2021",4908.718
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2021",6124.737
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2021",1249.426
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2021",4875.311
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2020",11233.19
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2020",2143.997
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2020",9089.194
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2020",5633.076
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2020",1051.19
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2020",4581.886
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2020",5600.115
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2020",1092.807
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2020",4507.308
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2019",11131.975
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2019",2214.032
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2019",8917.942
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2019",5591.101
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2019",1072.147
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2019",4518.954
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2019",5540.874
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2019",1141.886
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2019",4398.988
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2018",10773.248
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2018",2119.532
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2018",8653.715
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2018",5429.163
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2018",1032.217
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2018",4396.946
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2018",5344.085
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2018",1087.315
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2018",4256.77
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2017",10435.991
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2017",2035.811
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2017",8400.18
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2017",5276.792
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2017",997.64
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2017",4279.151
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2017",5159.2
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2017",1038.171
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2017",4121.029
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2016",10111.231
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2016",1960.259
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2016",8150.972
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2016",5129.247
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2016",966.986
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2016",4162.261
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2016",4981.984
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2016",993.273
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2016",3988.711
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2015",9806.255
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2015",1893.816
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2015",7912.439
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2015",4990.275
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2015",940.59
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2015",4049.684
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2015",4815.98
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2015",953.225
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2015",3862.755
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2014",9514.254
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2014",1832.385
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2014",7681.87
"AGO","XA:2010","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2014",4856.557
